
Training model with 1 iterations...
Epoch [1/15], Batch [0/1875], Loss: 0.1551
Epoch [6/15], Batch [300/1875], Loss: 0.0011
Epoch [6/15], Batch [400/1875], Loss: 0.0020
Epoch [6/15], Batch [500/1875], Loss: 0.0007
Epoch [6/15], Batch [600/1875], Loss: 0.0021
Epoch [6/15], Batch [700/1875], Loss: 0.0010
Epoch [6/15], Batch [800/1875], Loss: 0.0018
Epoch [6/15], Batch [900/1875], Loss: 0.0012
Epoch [6/15], Batch [1000/1875], Loss: 0.0041
Epoch [6/15], Batch [1100/1875], Loss: 0.0014
Epoch [6/15], Batch [1200/1875], Loss: 0.0008
Epoch [6/15], Batch [1300/1875], Loss: 0.0032
Epoch [6/15], Batch [1400/1875], Loss: 0.0027
Epoch [6/15], Batch [1500/1875], Loss: 0.0027
Epoch [6/15], Batch [1600/1875], Loss: 0.0007
Epoch [6/15], Batch [1700/1875], Loss: 0.0027
Epoch [6/15], Batch [1800/1875], Loss: 0.0016
Epoch [6/15], Loss: 0.0019
Epoch [7/15], Batch [0/1875], Loss: 0.0020
Epoch [7/15], Batch [100/1875], Loss: 0.0021
Epoch [7/15], Batch [200/1875], Loss: 0.0017
Epoch [7/15], Batch [300/1875], Loss: 0.0009
Epoch [7/15], Batch [400/1875], Loss: 0.0024
Epoch [7/15], Batch [500/1875], Loss: 0.0015
Epoch [7/15], Batch [600/1875], Loss: 0.0023
Epoch [7/15], Batch [700/1875], Loss: 0.0037
Epoch [7/15], Batch [800/1875], Loss: 0.0017
Epoch [7/15], Batch [900/1875], Loss: 0.0012
Epoch [7/15], Batch [1000/1875], Loss: 0.0005
Epoch [7/15], Batch [1100/1875], Loss: 0.0012
Epoch [7/15], Batch [1200/1875], Loss: 0.0010
Epoch [7/15], Batch [1300/1875], Loss: 0.0017
Epoch [7/15], Batch [1400/1875], Loss: 0.0017
Epoch [7/15], Batch [1500/1875], Loss: 0.0053
Epoch [7/15], Batch [1600/1875], Loss: 0.0014
Epoch [7/15], Batch [1700/1875], Loss: 0.0013
Epoch [7/15], Batch [1800/1875], Loss: 0.0010
Epoch [7/15], Loss: 0.0019
Epoch [8/15], Batch [0/1875], Loss: 0.0021
Epoch [8/15], Batch [100/1875], Loss: 0.0015
Epoch [8/15], Batch [200/1875], Loss: 0.0021
Epoch [8/15], Batch [300/1875], Loss: 0.0013
Epoch [8/15], Batch [400/1875], Loss: 0.0011
Epoch [8/15], Batch [500/1875], Loss: 0.0007
Epoch [8/15], Batch [600/1875], Loss: 0.0014
Epoch [8/15], Batch [700/1875], Loss: 0.0017
Epoch [8/15], Batch [800/1875], Loss: 0.0013
Epoch [8/15], Batch [900/1875], Loss: 0.0014
Epoch [8/15], Batch [1000/1875], Loss: 0.0043
Epoch [8/15], Batch [1100/1875], Loss: 0.0020
Epoch [8/15], Batch [1200/1875], Loss: 0.0020
Epoch [8/15], Batch [1300/1875], Loss: 0.0024
Epoch [8/15], Batch [1400/1875], Loss: 0.0012
Epoch [8/15], Batch [1500/1875], Loss: 0.0009
Epoch [8/15], Batch [1600/1875], Loss: 0.0012
Epoch [8/15], Batch [1700/1875], Loss: 0.0052
Epoch [8/15], Batch [1800/1875], Loss: 0.0015
Epoch [8/15], Loss: 0.0019
Epoch [9/15], Batch [0/1875], Loss: 0.0010
Epoch [9/15], Batch [100/1875], Loss: 0.0023
Epoch [9/15], Batch [200/1875], Loss: 0.0016
Epoch [9/15], Batch [300/1875], Loss: 0.0013
Epoch [9/15], Batch [400/1875], Loss: 0.0035
Epoch [9/15], Batch [500/1875], Loss: 0.0012
Epoch [9/15], Batch [600/1875], Loss: 0.0013
Epoch [9/15], Batch [700/1875], Loss: 0.0029
Epoch [9/15], Batch [800/1875], Loss: 0.0012
Epoch [9/15], Batch [900/1875], Loss: 0.0028
Epoch [9/15], Batch [1000/1875], Loss: 0.0018
Epoch [9/15], Batch [1100/1875], Loss: 0.0020
Epoch [9/15], Batch [1200/1875], Loss: 0.0027
Epoch [9/15], Batch [1300/1875], Loss: 0.0015
Epoch [9/15], Batch [1400/1875], Loss: 0.0059
Epoch [9/15], Batch [1500/1875], Loss: 0.0016
Epoch [9/15], Batch [1600/1875], Loss: 0.0022
Epoch [9/15], Batch [1700/1875], Loss: 0.0007
Epoch [9/15], Batch [1800/1875], Loss: 0.0021
Epoch [9/15], Loss: 0.0019
Epoch [10/15], Batch [0/1875], Loss: 0.0019
Epoch [10/15], Batch [100/1875], Loss: 0.0017
Epoch [10/15], Batch [200/1875], Loss: 0.0010
Epoch [10/15], Batch [300/1875], Loss: 0.0021
Epoch [10/15], Batch [400/1875], Loss: 0.0010
Epoch [10/15], Batch [500/1875], Loss: 0.0005
Epoch [10/15], Batch [600/1875], Loss: 0.0037
Epoch [10/15], Batch [700/1875], Loss: 0.0024
Epoch [10/15], Batch [800/1875], Loss: 0.0038
Epoch [10/15], Batch [900/1875], Loss: 0.0019
Epoch [10/15], Batch [1000/1875], Loss: 0.0018
Epoch [10/15], Batch [1100/1875], Loss: 0.0006
Epoch [10/15], Batch [1200/1875], Loss: 0.0021
Epoch [10/15], Batch [1300/1875], Loss: 0.0008
Epoch [10/15], Batch [1400/1875], Loss: 0.0007
Epoch [10/15], Batch [1500/1875], Loss: 0.0008
Epoch [10/15], Batch [1600/1875], Loss: 0.0030
Epoch [10/15], Batch [1700/1875], Loss: 0.0033
Epoch [10/15], Batch [1800/1875], Loss: 0.0007
Epoch [10/15], Loss: 0.0018
Epoch [11/15], Batch [0/1875], Loss: 0.0010
Epoch [11/15], Batch [100/1875], Loss: 0.0026
Epoch [11/15], Batch [200/1875], Loss: 0.0014
Epoch [11/15], Batch [300/1875], Loss: 0.0020
Epoch [11/15], Batch [400/1875], Loss: 0.0020
Epoch [11/15], Batch [500/1875], Loss: 0.0011
Epoch [11/15], Batch [600/1875], Loss: 0.0013
Epoch [11/15], Batch [700/1875], Loss: 0.0014
Epoch [11/15], Batch [800/1875], Loss: 0.0011
Epoch [11/15], Batch [900/1875], Loss: 0.0036
Epoch [11/15], Batch [1000/1875], Loss: 0.0018
Epoch [11/15], Batch [1100/1875], Loss: 0.0013
Epoch [11/15], Batch [1200/1875], Loss: 0.0013
Epoch [11/15], Batch [1300/1875], Loss: 0.0009
Epoch [11/15], Batch [1400/1875], Loss: 0.0029
Epoch [11/15], Batch [1500/1875], Loss: 0.0018
Epoch [11/15], Batch [1600/1875], Loss: 0.0006
Epoch [11/15], Batch [1700/1875], Loss: 0.0018
Epoch [11/15], Batch [1800/1875], Loss: 0.0008
Epoch [11/15], Loss: 0.0018
Epoch [12/15], Batch [0/1875], Loss: 0.0038
Epoch [12/15], Batch [100/1875], Loss: 0.0012
Epoch [12/15], Batch [200/1875], Loss: 0.0023
Epoch [12/15], Batch [300/1875], Loss: 0.0006
Epoch [12/15], Batch [400/1875], Loss: 0.0005
Epoch [12/15], Batch [500/1875], Loss: 0.0010
Epoch [12/15], Batch [600/1875], Loss: 0.0021
Epoch [12/15], Batch [700/1875], Loss: 0.0010
Epoch [12/15], Batch [800/1875], Loss: 0.0016
Epoch [12/15], Batch [900/1875], Loss: 0.0011
Epoch [12/15], Batch [1000/1875], Loss: 0.0020
Epoch [12/15], Batch [1100/1875], Loss: 0.0029
Epoch [12/15], Batch [1200/1875], Loss: 0.0009
Epoch [12/15], Batch [1300/1875], Loss: 0.0015
Epoch [12/15], Batch [1400/1875], Loss: 0.0021
Epoch [12/15], Batch [1500/1875], Loss: 0.0009
Epoch [12/15], Batch [1600/1875], Loss: 0.0011
Epoch [12/15], Batch [1700/1875], Loss: 0.0016
Epoch [12/15], Batch [1800/1875], Loss: 0.0019
Epoch [12/15], Loss: 0.0018
Epoch [13/15], Batch [0/1875], Loss: 0.0012
Epoch [13/15], Batch [100/1875], Loss: 0.0020
Epoch [13/15], Batch [200/1875], Loss: 0.0009
Epoch [13/15], Batch [300/1875], Loss: 0.0044
Epoch [13/15], Batch [400/1875], Loss: 0.0015
Epoch [13/15], Batch [500/1875], Loss: 0.0024
Epoch [13/15], Batch [600/1875], Loss: 0.0017
Epoch [13/15], Batch [700/1875], Loss: 0.0034
Epoch [13/15], Batch [800/1875], Loss: 0.0031
Epoch [13/15], Batch [900/1875], Loss: 0.0023
Epoch [13/15], Batch [1000/1875], Loss: 0.0005
Epoch [13/15], Batch [1100/1875], Loss: 0.0006
Epoch [13/15], Batch [1200/1875], Loss: 0.0018
Epoch [13/15], Batch [1300/1875], Loss: 0.0006
Epoch [13/15], Batch [1400/1875], Loss: 0.0024
Epoch [13/15], Batch [1500/1875], Loss: 0.0011
Epoch [13/15], Batch [1600/1875], Loss: 0.0007
Epoch [13/15], Batch [1700/1875], Loss: 0.0020
Epoch [13/15], Batch [1800/1875], Loss: 0.0004
Epoch [13/15], Loss: 0.0018
Epoch [14/15], Batch [0/1875], Loss: 0.0022
Epoch [14/15], Batch [100/1875], Loss: 0.0032
Epoch [14/15], Batch [200/1875], Loss: 0.0016
Epoch [14/15], Batch [300/1875], Loss: 0.0025
Epoch [14/15], Batch [400/1875], Loss: 0.0018
Epoch [14/15], Batch [500/1875], Loss: 0.0010
Epoch [14/15], Batch [600/1875], Loss: 0.0014
Epoch [14/15], Batch [700/1875], Loss: 0.0007
Epoch [14/15], Batch [800/1875], Loss: 0.0013
Epoch [14/15], Batch [900/1875], Loss: 0.0023
Epoch [14/15], Batch [1000/1875], Loss: 0.0014
Epoch [14/15], Batch [1100/1875], Loss: 0.0008
Epoch [14/15], Batch [1200/1875], Loss: 0.0014
Epoch [14/15], Batch [1300/1875], Loss: 0.0015
Epoch [14/15], Batch [1400/1875], Loss: 0.0019
Epoch [14/15], Batch [1500/1875], Loss: 0.0026
Epoch [14/15], Batch [1600/1875], Loss: 0.0019
Epoch [14/15], Batch [1700/1875], Loss: 0.0004
Epoch [14/15], Batch [1800/1875], Loss: 0.0006
Epoch [14/15], Loss: 0.0018
Epoch [15/15], Batch [0/1875], Loss: 0.0022
Epoch [15/15], Batch [100/1875], Loss: 0.0008
Epoch [15/15], Batch [200/1875], Loss: 0.0027
Epoch [15/15], Batch [300/1875], Loss: 0.0023
Epoch [15/15], Batch [400/1875], Loss: 0.0015
Epoch [15/15], Batch [500/1875], Loss: 0.0033
Epoch [15/15], Batch [600/1875], Loss: 0.0022
Epoch [15/15], Batch [700/1875], Loss: 0.0023
Epoch [15/15], Batch [800/1875], Loss: 0.0011
Epoch [15/15], Batch [900/1875], Loss: 0.0015
Epoch [15/15], Batch [1000/1875], Loss: 0.0007
Epoch [15/15], Batch [1100/1875], Loss: 0.0010
Epoch [15/15], Batch [1200/1875], Loss: 0.0018
Epoch [15/15], Batch [1300/1875], Loss: 0.0003
Epoch [15/15], Batch [1400/1875], Loss: 0.0029
Epoch [15/15], Batch [1500/1875], Loss: 0.0009
Epoch [15/15], Batch [1600/1875], Loss: 0.0030
Epoch [15/15], Batch [1700/1875], Loss: 0.0023
Epoch [15/15], Batch [1800/1875], Loss: 0.0022
Epoch [15/15], Loss: 0.0018
Saved model as model_794_elu_1.pth

Training model with 2 iterations...
Epoch [1/15], Batch [0/1875], Loss: 0.2907
Epoch [1/15], Batch [100/1875], Loss: 0.0416
Epoch [1/15], Batch [200/1875], Loss: 0.0320
Epoch [1/15], Batch [300/1875], Loss: 0.0201
Epoch [1/15], Batch [400/1875], Loss: 0.0171
Epoch [1/15], Batch [500/1875], Loss: 0.0159
Epoch [1/15], Batch [600/1875], Loss: 0.0153
Epoch [1/15], Batch [700/1875], Loss: 0.0129
Epoch [1/15], Batch [800/1875], Loss: 0.0114
Epoch [1/15], Batch [900/1875], Loss: 0.0143
Epoch [1/15], Batch [1000/1875], Loss: 0.0127
Epoch [1/15], Batch [1100/1875], Loss: 0.0122
Epoch [1/15], Batch [1200/1875], Loss: 0.0098
Epoch [1/15], Batch [1300/1875], Loss: 0.0093
Epoch [1/15], Batch [1400/1875], Loss: 0.0082
Epoch [1/15], Batch [1500/1875], Loss: 0.0126
Epoch [1/15], Batch [1600/1875], Loss: 0.0102
Epoch [1/15], Batch [1700/1875], Loss: 0.0073
Epoch [1/15], Batch [1800/1875], Loss: 0.0098
Epoch [1/15], Loss: 0.0177
Epoch [2/15], Batch [0/1875], Loss: 0.0094
Epoch [2/15], Batch [100/1875], Loss: 0.0054
Epoch [2/15], Batch [200/1875], Loss: 0.0066
Epoch [2/15], Batch [300/1875], Loss: 0.0080
Epoch [2/15], Batch [400/1875], Loss: 0.0051
Epoch [2/15], Batch [500/1875], Loss: 0.0111
Epoch [2/15], Batch [600/1875], Loss: 0.0051
Epoch [2/15], Batch [700/1875], Loss: 0.0097
Epoch [2/15], Batch [800/1875], Loss: 0.0076
Epoch [2/15], Batch [900/1875], Loss: 0.0119
Epoch [2/15], Batch [1000/1875], Loss: 0.0103
Epoch [2/15], Batch [1100/1875], Loss: 0.0072
Epoch [2/15], Batch [1200/1875], Loss: 0.0059
Epoch [2/15], Batch [1300/1875], Loss: 0.0149
Epoch [2/15], Batch [1400/1875], Loss: 0.0044
Epoch [2/15], Batch [1500/1875], Loss: 0.0039
Epoch [2/15], Batch [1600/1875], Loss: 0.0138
Epoch [2/15], Batch [1700/1875], Loss: 0.0079
Epoch [2/15], Batch [1800/1875], Loss: 0.0080
Epoch [2/15], Loss: 0.0079
Epoch [3/15], Batch [0/1875], Loss: 0.0097
Epoch [3/15], Batch [100/1875], Loss: 0.0059
Epoch [3/15], Batch [200/1875], Loss: 0.0066
Epoch [3/15], Batch [300/1875], Loss: 0.0068
Epoch [3/15], Batch [400/1875], Loss: 0.0055
Epoch [3/15], Batch [500/1875], Loss: 0.0042
Epoch [3/15], Batch [600/1875], Loss: 0.0077
Epoch [3/15], Batch [700/1875], Loss: 0.0052
Epoch [3/15], Batch [800/1875], Loss: 0.0053
Epoch [3/15], Batch [900/1875], Loss: 0.0086
Epoch [3/15], Batch [1000/1875], Loss: 0.0074
Epoch [3/15], Batch [1100/1875], Loss: 0.0103
Epoch [3/15], Batch [1200/1875], Loss: 0.0080
Epoch [3/15], Batch [1300/1875], Loss: 0.0108
Epoch [3/15], Batch [1400/1875], Loss: 0.0065
Epoch [3/15], Batch [1500/1875], Loss: 0.0046
Epoch [3/15], Batch [1600/1875], Loss: 0.0066
Epoch [3/15], Batch [1700/1875], Loss: 0.0082
Epoch [3/15], Batch [1800/1875], Loss: 0.0046
Epoch [3/15], Loss: 0.0070
Epoch [4/15], Batch [0/1875], Loss: 0.0045
Epoch [4/15], Batch [100/1875], Loss: 0.0050
Epoch [4/15], Batch [200/1875], Loss: 0.0065
Epoch [4/15], Batch [300/1875], Loss: 0.0061
Epoch [4/15], Batch [400/1875], Loss: 0.0108
Epoch [4/15], Batch [500/1875], Loss: 0.0071
Epoch [4/15], Batch [600/1875], Loss: 0.0085
Epoch [4/15], Batch [700/1875], Loss: 0.0058
Epoch [4/15], Batch [800/1875], Loss: 0.0063
Epoch [4/15], Batch [900/1875], Loss: 0.0089
Epoch [4/15], Batch [1000/1875], Loss: 0.0048
Epoch [4/15], Batch [1100/1875], Loss: 0.0079
Epoch [4/15], Batch [1200/1875], Loss: 0.0080
Epoch [4/15], Batch [1300/1875], Loss: 0.0052
Epoch [4/15], Batch [1400/1875], Loss: 0.0072
Epoch [4/15], Batch [1500/1875], Loss: 0.0056
Epoch [4/15], Batch [1600/1875], Loss: 0.0077
Epoch [4/15], Batch [1700/1875], Loss: 0.0068
Epoch [4/15], Batch [1800/1875], Loss: 0.0056
Epoch [4/15], Loss: 0.0068
Epoch [5/15], Batch [0/1875], Loss: 0.0042
Epoch [5/15], Batch [100/1875], Loss: 0.0047
Epoch [5/15], Batch [200/1875], Loss: 0.0058
Epoch [5/15], Batch [300/1875], Loss: 0.0072
Epoch [5/15], Batch [400/1875], Loss: 0.0158
Epoch [5/15], Batch [500/1875], Loss: 0.0065
Epoch [5/15], Batch [600/1875], Loss: 0.0049
Epoch [5/15], Batch [700/1875], Loss: 0.0056
Epoch [5/15], Batch [800/1875], Loss: 0.0056
Epoch [5/15], Batch [900/1875], Loss: 0.0099
Epoch [5/15], Batch [1000/1875], Loss: 0.0044
Epoch [5/15], Batch [1100/1875], Loss: 0.0060
Epoch [5/15], Batch [1200/1875], Loss: 0.0064
Epoch [5/15], Batch [1300/1875], Loss: 0.0052
Epoch [5/15], Batch [1400/1875], Loss: 0.0086
Epoch [5/15], Batch [1500/1875], Loss: 0.0047
Epoch [5/15], Batch [1600/1875], Loss: 0.0069
Epoch [5/15], Batch [1700/1875], Loss: 0.0038
Epoch [5/15], Batch [1800/1875], Loss: 0.0091
Epoch [5/15], Loss: 0.0067
Epoch [6/15], Batch [0/1875], Loss: 0.0052
Epoch [6/15], Batch [100/1875], Loss: 0.0062
Epoch [6/15], Batch [200/1875], Loss: 0.0046
Epoch [6/15], Batch [300/1875], Loss: 0.0065
Epoch [6/15], Batch [400/1875], Loss: 0.0060
Epoch [6/15], Batch [500/1875], Loss: 0.0040
Epoch [6/15], Batch [600/1875], Loss: 0.0064
Epoch [6/15], Batch [700/1875], Loss: 0.0054
Epoch [6/15], Batch [800/1875], Loss: 0.0046
Epoch [6/15], Batch [900/1875], Loss: 0.0062
Epoch [6/15], Batch [1000/1875], Loss: 0.0083
Epoch [6/15], Batch [1100/1875], Loss: 0.0078
Epoch [6/15], Batch [1200/1875], Loss: 0.0099
Epoch [6/15], Batch [1300/1875], Loss: 0.0036
Epoch [6/15], Batch [1400/1875], Loss: 0.0056
Epoch [6/15], Batch [1500/1875], Loss: 0.0058
Epoch [6/15], Batch [1600/1875], Loss: 0.0058
Epoch [6/15], Batch [1700/1875], Loss: 0.0076
Epoch [6/15], Batch [1800/1875], Loss: 0.0089
Epoch [6/15], Loss: 0.0067
Epoch [7/15], Batch [0/1875], Loss: 0.0065
Epoch [7/15], Batch [100/1875], Loss: 0.0053
Epoch [7/15], Batch [200/1875], Loss: 0.0080
Epoch [7/15], Batch [300/1875], Loss: 0.0086
Epoch [7/15], Batch [400/1875], Loss: 0.0054
Epoch [7/15], Batch [500/1875], Loss: 0.0039
Epoch [7/15], Batch [600/1875], Loss: 0.0068
Epoch [7/15], Batch [700/1875], Loss: 0.0072
Epoch [7/15], Batch [800/1875], Loss: 0.0046
Epoch [7/15], Batch [900/1875], Loss: 0.0082
Epoch [7/15], Batch [1000/1875], Loss: 0.0042
Epoch [7/15], Batch [1100/1875], Loss: 0.0053
Epoch [7/15], Batch [1200/1875], Loss: 0.0039
Epoch [7/15], Batch [1300/1875], Loss: 0.0058
Epoch [7/15], Batch [1400/1875], Loss: 0.0078
Epoch [7/15], Batch [1500/1875], Loss: 0.0065
Epoch [7/15], Batch [1600/1875], Loss: 0.0069
Epoch [7/15], Batch [1700/1875], Loss: 0.0104
Epoch [7/15], Batch [1800/1875], Loss: 0.0059
Epoch [7/15], Loss: 0.0067
Epoch [8/15], Batch [0/1875], Loss: 0.0037
Epoch [8/15], Batch [100/1875], Loss: 0.0075
Epoch [8/15], Batch [200/1875], Loss: 0.0042
Epoch [8/15], Batch [300/1875], Loss: 0.0068
Epoch [8/15], Batch [400/1875], Loss: 0.0112
Epoch [8/15], Batch [500/1875], Loss: 0.0064
Epoch [8/15], Batch [600/1875], Loss: 0.0070
Epoch [8/15], Batch [700/1875], Loss: 0.0088
Epoch [8/15], Batch [800/1875], Loss: 0.0040
Epoch [8/15], Batch [900/1875], Loss: 0.0059
Epoch [8/15], Batch [1000/1875], Loss: 0.0043
Epoch [8/15], Batch [1100/1875], Loss: 0.0047
Epoch [8/15], Batch [1200/1875], Loss: 0.0071
Epoch [8/15], Batch [1300/1875], Loss: 0.0089
Epoch [8/15], Batch [1400/1875], Loss: 0.0045
Epoch [8/15], Batch [1500/1875], Loss: 0.0039
Epoch [8/15], Batch [1600/1875], Loss: 0.0064
Epoch [8/15], Batch [1700/1875], Loss: 0.0044
Epoch [8/15], Batch [1800/1875], Loss: 0.0028
Epoch [8/15], Loss: 0.0067
Epoch [9/15], Batch [0/1875], Loss: 0.0059
Epoch [9/15], Batch [100/1875], Loss: 0.0123
Epoch [9/15], Batch [200/1875], Loss: 0.0066
Epoch [9/15], Batch [300/1875], Loss: 0.0077
Epoch [9/15], Batch [400/1875], Loss: 0.0090
Epoch [9/15], Batch [500/1875], Loss: 0.0057
Epoch [9/15], Batch [600/1875], Loss: 0.0122
Epoch [9/15], Batch [700/1875], Loss: 0.0092
Epoch [9/15], Batch [800/1875], Loss: 0.0106
Epoch [9/15], Batch [900/1875], Loss: 0.0064
Epoch [9/15], Batch [1000/1875], Loss: 0.0043
Epoch [9/15], Batch [1100/1875], Loss: 0.0070
Epoch [9/15], Batch [1200/1875], Loss: 0.0077
Epoch [9/15], Batch [1300/1875], Loss: 0.0078
Epoch [9/15], Batch [1400/1875], Loss: 0.0049
Epoch [9/15], Batch [1500/1875], Loss: 0.0052
Epoch [9/15], Batch [1600/1875], Loss: 0.0043
Epoch [9/15], Batch [1700/1875], Loss: 0.0051
Epoch [9/15], Batch [1800/1875], Loss: 0.0053
Epoch [9/15], Loss: 0.0067
Epoch [10/15], Batch [0/1875], Loss: 0.0090
Epoch [10/15], Batch [100/1875], Loss: 0.0048
Epoch [10/15], Batch [200/1875], Loss: 0.0087
Epoch [10/15], Batch [300/1875], Loss: 0.0078
Epoch [10/15], Batch [400/1875], Loss: 0.0071
Epoch [10/15], Batch [500/1875], Loss: 0.0087
Epoch [10/15], Batch [600/1875], Loss: 0.0052
Epoch [10/15], Batch [700/1875], Loss: 0.0076
Epoch [10/15], Batch [800/1875], Loss: 0.0084
Epoch [10/15], Batch [900/1875], Loss: 0.0093
Epoch [10/15], Batch [1000/1875], Loss: 0.0097
Epoch [10/15], Batch [1100/1875], Loss: 0.0055
Epoch [10/15], Batch [1200/1875], Loss: 0.0052
Epoch [10/15], Batch [1300/1875], Loss: 0.0034
Epoch [10/15], Batch [1400/1875], Loss: 0.0081
Epoch [10/15], Batch [1500/1875], Loss: 0.0109
